Ballast📚|📚https://feeds.acast.com/public/shows/5e95c4e5a02b2a6878cc81f2
Banque des Sons - Povince du Maniema RDC📚|📚https://www.spreaker.com/show/3621174/episodes/feed
Beatmakers S2📚|📚https://www.arteradio.com/xml_sound_serie?seriename=%22BEATMAKERS%20S2%22
Beatmakers📚|📚https://www.arteradio.com/xml_sound_serie?seriename=%22BEATMAKERS%22
Bel RTL - Votez pour moi📚|📚https://feeds.feedburner.com/belrtl/votezpourmoi
Bénin - Voix de l'Amérique📚|📚https://www.voaafrique.com/podcast/?count=50&zoneId=5600
Bercoff dans tous ses états📚|📚https://www.sudradio.fr/programme/andrebercoffdanstoussesetats/poditunes
Bernard rencontre son monde📚|📚https://www.spreaker.com/show/4744156/episodes/feed
Billet retour📚|📚https://www.france24.com/fr/%C3%A9missions/billet-retour/podcast
Bjarkan📚|📚https://anchor.fm/s/3263392c/podcast/rss
BlackJesus📚|📚https://anchor.fm/s/2c9cffc8/podcast/rss
BlocFM - Discutons féminismes📚|📚https://anchor.fm/s/28896e44/podcast/rss
Bondy Blog Café📚|📚https://orleans.radiocampus.org/podcasts/bondy-blog-cafe/itunes/feed/
Bookmakers : écrivaines et écrivains au travail📚|📚https://www.arteradio.com/xml_sound_serie?seriename=%22BOOKMAKERS%22
Bretonnes d'influence📚|📚https://www.letelegramme.fr/podcast/bretonnes-d-influence/podcast-apple.xml
Brèves Sonores - Voix de l'Amérique📚|📚https://www.voaafrique.com/podcast/?count=50&zoneId=3688
Brexit Stories📚|📚https://brexit.lepodcast.fr/rss
Brigitte Macron, l'influente📚|📚https://feeds.simplecast.com/Q0ryPWML
Burkina Faso - Voix de l'Amérique📚|📚https://www.voaafrique.com/podcast/?count=50&zoneId=4286
Burundi - Voix de l'Amérique📚|📚https://www.voaafrique.com/podcast/?count=50&zoneId=5601
